ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10905105,JA217019,04/01/2017 02:00:00 PM,024XX W LITHUANIAN PLAZA CT,0820,THEFT,$500 AND UNDER,CLEANING STORE,false,false,0832,008,17,66,06,,,2017,04/09/2017 03:57:12 PM,,,
10904114,JA215801,04/01/2017 02:00:00 PM,002XX W 119TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0522,005,34,53,06,,,2017,04/08/2017 03:49:53 PM,,,
10902915,JA214640,04/01/2017 02:00:00 PM,041XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0213,002,3,38,06,,,2017,04/08/2017 03:49:53 PM,,,
10902764,JA208681,04/01/2017 02:00:00 PM,073XX N ROGERS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2424,024,49,1,08A,,,2017,04/08/2017 03:49:53 PM,,,
10902147,JA213717,04/01/2017 02:00:00 PM,010XX W 14TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1232,012,25,28,05,,,2017,04/08/2017 03:49:53 PM,,,
10900206,JA211735,04/01/2017 02:00:00 PM,101XX S PARNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,2232,022,9,73,07,1174425,1837572,2017,04/08/2017 03:49:53 PM,41.709690847,-87.636837658,"(41.709690847, -87.636837658)"
10899577,JA209193,04/01/2017 02:00:00 PM,013XX S KEELER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1011,010,24,29,14,,,2017,04/08/2017 03:49:53 PM,,,
10898385,JA210044,04/01/2017 02:00:00 PM,007XX N KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1221,012,27,23,03,1154908,1904728,2017,04/08/2017 03:49:53 PM,41.894387229,-87.706518759,"(41.894387229, -87.706518759)"
10898155,JA209560,04/01/2017 02:00:00 PM,013XX S KEDZIE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1022,010,24,29,06,1155238,1893719,2017,04/08/2017 03:49:53 PM,41.864170798,-87.705602493,"(41.864170798, -87.705602493)"
10897926,JA209421,04/01/2017 02:00:00 PM,015XX E 84TH PL,0810,THEFT,OVER $500,STREET,false,false,0412,004,8,45,06,1187912,1849258,2017,04/08/2017 03:49:53 PM,41.741448507,-87.587075857,"(41.741448507, -87.587075857)"
10897836,JA209243,04/01/2017 02:00:00 PM,031XX N MILWAUKEE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,2523,025,30,21,02,1150744,1920447,2017,04/08/2017 03:49:53 PM,41.937604067,-87.721400058,"(41.937604067, -87.721400058)"
10897657,JA208695,04/01/2017 02:00:00 PM,036XX N SOUTHPORT AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,1922,019,44,6,04A,1166323,1924280,2017,04/08/2017 03:49:53 PM,41.947802576,-87.664034506,"(41.947802576, -87.664034506)"
10897544,JA208728,04/01/2017 02:00:00 PM,029XX W DIVISION ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1423,014,26,24,04A,1156417,1907838,2017,04/08/2017 03:49:53 PM,41.902890962,-87.700892434,"(41.902890962, -87.700892434)"
10897456,JA208812,04/01/2017 02:00:00 PM,079XX S JEFFERY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0414,004,8,46,14,1190915,1852685,2017,04/08/2017 03:49:53 PM,41.750780515,-87.575962679,"(41.750780515, -87.575962679)"
10897417,JA208685,04/01/2017 02:00:00 PM,005XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,true,false,1134,011,28,27,08B,1155124,1897300,2017,04/08/2017 03:49:53 PM,41.873999729,-87.705924904,"(41.873999729, -87.705924904)"
10897956,JA208697,04/01/2017 02:10:00 PM,083XX S ABERDEEN ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0613,006,21,71,06,1170437,1849529,2017,04/08/2017 03:49:53 PM,41.742590177,-87.651095231,"(41.742590177, -87.651095231)"
10897379,JA208665,04/01/2017 02:10:00 PM,051XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0923,009,14,63,06,1159575,1870501,2017,04/08/2017 03:49:53 PM,41.800369801,-87.690319457,"(41.800369801, -87.690319457)"
10902346,JA214093,04/01/2017 02:15:00 PM,004XX E 82ND ST,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0631,006,6,44,06,,,2017,04/08/2017 03:49:53 PM,,,
10897669,JA209041,04/01/2017 02:15:00 PM,030XX W WASHINGTON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1222,012,2,27,07,1156089,1900527,2017,04/08/2017 03:49:53 PM,41.882835528,-87.702294749,"(41.882835528, -87.702294749)"
10899783,JA211317,04/01/2017 02:27:00 PM,010XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1811,018,32,7,14,1169336,1910832,2017,04/08/2017 03:49:53 PM,41.910835515,-87.653351515,"(41.910835515, -87.653351515)"
10903324,JA214984,04/01/2017 02:30:00 PM,046XX W NORTH AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,true,false,2533,025,37,25,06,,,2017,04/08/2017 03:49:53 PM,,,
10900416,JA212013,04/01/2017 02:30:00 PM,027XX W 68TH ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOSPITAL BUILDING/GROUNDS,false,false,0831,008,15,66,11,1159381,1859440,2017,04/08/2017 03:49:53 PM,41.770020864,-87.6913338,"(41.770020864, -87.6913338)"
10899286,JA210761,04/01/2017 02:30:00 PM,022XX N STOCKTON DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1814,018,43,7,11,1174096,1915103,2017,04/08/2017 03:49:53 PM,41.922450447,-87.635737508,"(41.922450447, -87.635737508)"
10899285,JA210890,04/01/2017 02:30:00 PM,022XX N STOCKTON DR,0810,THEFT,OVER $500,OTHER,false,false,1814,018,43,7,06,1174096,1915103,2017,04/08/2017 03:49:53 PM,41.922450447,-87.635737508,"(41.922450447, -87.635737508)"
10898180,JA209680,04/01/2017 02:30:00 PM,022XX N STOCKTON DR,0810,THEFT,OVER $500,PARK PROPERTY,false,false,1814,018,43,7,06,1174096,1915103,2017,04/08/2017 03:49:53 PM,41.922450447,-87.635737508,"(41.922450447, -87.635737508)"
10897848,JA209322,04/01/2017 02:30:00 PM,045XX N NARRAGANSETT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1622,016,38,15,05,1132872,1929349,2017,04/08/2017 03:49:53 PM,41.962363392,-87.786875282,"(41.962363392, -87.786875282)"
10897737,JA208707,04/01/2017 02:30:00 PM,029XX W CARROLL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1222,012,27,27,08B,1156791,1902269,2017,04/08/2017 03:49:53 PM,41.887601549,-87.699669736,"(41.887601549, -87.699669736)"
10897404,JA208709,04/01/2017 02:30:00 PM,051XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,0225,002,3,40,06,1178026,1871055,2017,04/08/2017 03:49:53 PM,41.801491341,-87.622637403,"(41.801491341, -87.622637403)"
10897481,JA208724,04/01/2017 02:40:00 PM,034XX W BLOOMINGDALE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1422,014,26,23,03,1153238,1911718,2017,04/08/2017 03:49:53 PM,41.913601754,-87.712466394,"(41.913601754, -87.712466394)"
10898050,JA209553,04/01/2017 02:45:00 PM,068XX S CRANDON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0331,003,5,43,05,1192503,1860020,2017,04/08/2017 03:49:53 PM,41.770869828,-87.569905047,"(41.770869828, -87.569905047)"
10897439,JA208769,04/01/2017 02:45:00 PM,026XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,CTA STATION,true,false,1412,014,35,22,08A,1154441,1917479,2017,04/08/2017 03:49:53 PM,41.92938643,-87.707892425,"(41.92938643, -87.707892425)"
10897443,JA208747,04/01/2017 02:47:00 PM,062XX N CALIFORNIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,2413,024,50,2,11,1156538,1941263,2017,04/08/2017 03:49:53 PM,41.994608883,-87.699540077,"(41.994608883, -87.699540077)"
10897440,JA208738,04/01/2017 02:47:00 PM,037XX S VINCENNES AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0212,002,4,36,08B,1180921,1880434,2017,04/08/2017 03:49:53 PM,41.827161886,-87.611731628,"(41.827161886, -87.611731628)"
10897467,JA208791,04/01/2017 02:50:00 PM,012XX W 103RD ST,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,2232,022,21,73,06,1169739,1836488,2017,04/08/2017 03:49:53 PM,41.706818914,-87.654029774,"(41.706818914, -87.654029774)"
10897432,JA208727,04/01/2017 02:50:00 PM,014XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1423,014,26,24,08A,1157471,1909355,2017,04/08/2017 03:49:53 PM,41.90703235,-87.696979547,"(41.90703235, -87.696979547)"
10897484,JA208806,04/01/2017 02:55:00 PM,009XX N KEYSTONE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1111,011,37,23,03,1149220,1905872,2017,04/08/2017 03:49:53 PM,41.897638613,-87.727379553,"(41.897638613, -87.727379553)"
10897423,JA208770,04/01/2017 02:58:00 PM,059XX W RAILROAD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1513,015,29,25,08B,1136927,1895827,2017,04/08/2017 03:49:53 PM,41.870303182,-87.772771981,"(41.870303182, -87.772771981)"
10905227,JA217249,04/01/2017 03:00:00 PM,034XX W IRVING PARK RD,0810,THEFT,OVER $500,STREET,false,false,1732,017,35,16,06,,,2017,04/09/2017 03:57:12 PM,,,
10899929,JA210722,04/01/2017 03:00:00 PM,113XX S SPAULDING AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",true,false,2211,022,19,74,08B,,,2017,04/08/2017 03:49:53 PM,,,
10899756,JA211489,04/01/2017 03:00:00 PM,0000X E 110TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0513,005,9,49,07,1178427,1831870,2017,04/08/2017 03:49:53 PM,41.693954,-87.622354222,"(41.693954, -87.622354222)"
10899403,JA210973,04/01/2017 03:00:00 PM,037XX W 56TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0822,008,14,62,26,1152469,1866884,2017,04/08/2017 03:49:53 PM,41.790587137,-87.716474791,"(41.790587137, -87.716474791)"
10898380,JA210051,04/01/2017 03:00:00 PM,012XX N HARDING AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2535,025,27,23,06,1149826,1907921,2017,04/08/2017 03:49:53 PM,41.903249509,-87.725100409,"(41.903249509, -87.725100409)"
10897857,JA209271,04/01/2017 03:00:00 PM,004XX E 88TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0632,006,6,44,14,1180626,1846732,2017,04/08/2017 03:49:53 PM,41.734687148,-87.613848497,"(41.734687148, -87.613848497)"
10897798,JA209186,04/01/2017 03:00:00 PM,039XX W 58TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0822,008,13,62,05,1151128,1865852,2017,04/08/2017 03:49:53 PM,41.78778147,-87.721418895,"(41.78778147, -87.721418895)"
10897725,JA209051,04/01/2017 03:00:00 PM,0000X E WASHINGTON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0112,001,42,32,05,1176912,1900830,2017,04/08/2017 03:49:53 PM,41.883221363,-87.625823296,"(41.883221363, -87.625823296)"
10897613,JA209063,04/01/2017 03:00:00 PM,054XX W RACE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1523,015,37,25,26,1139783,1903021,2017,04/08/2017 03:49:53 PM,41.889992789,-87.76211074,"(41.889992789, -87.76211074)"
10897552,JA208744,04/01/2017 03:00:00 PM,001XX N KILBOURN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1113,011,28,26,03,1146371,1900290,2017,04/08/2017 03:49:53 PM,41.882375717,-87.737985956,"(41.882375717, -87.737985956)"
10897494,JA208924,04/01/2017 03:00:00 PM,105XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2233,022,34,49,26,1173175,1835024,2017,04/08/2017 03:49:53 PM,41.70272641,-87.641490294,"(41.70272641, -87.641490294)"
10897455,JA208802,04/01/2017 03:00:00 PM,045XX S JUSTINE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,false,0924,009,3,61,14,1166763,1874699,2017,04/08/2017 03:49:53 PM,41.811739011,-87.663838857,"(41.811739011, -87.663838857)"
10897419,JA208735,04/01/2017 03:05:00 PM,032XX N OSAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1631,016,36,17,06,1122528,1920563,2017,04/08/2017 03:49:53 PM,41.938428243,-87.825098483,"(41.938428243, -87.825098483)"
10897450,JA208763,04/01/2017 03:15:00 PM,066XX S KARLOV AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0833,008,13,65,14,1150180,1860228,2017,04/08/2017 03:49:53 PM,41.772366783,-87.725040739,"(41.772366783, -87.725040739)"
10897512,JA208777,04/01/2017 03:20:00 PM,085XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0632,006,6,44,06,1183056,1848421,2017,04/08/2017 03:49:53 PM,41.739265865,-87.604893749,"(41.739265865, -87.604893749)"
10897441,JA208794,04/01/2017 03:20:00 PM,071XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0735,007,17,67,26,1166911,1857552,2017,04/08/2017 03:49:53 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
10897421,JA208756,04/01/2017 03:20:00 PM,030XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0913,009,11,60,06,1171464,1884685,2017,04/08/2017 03:49:53 PM,41.839039747,-87.646302917,"(41.839039747, -87.646302917)"
10897510,JA208788,04/01/2017 03:22:00 PM,032XX W DOUGLAS BLVD,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1022,010,24,29,08A,1154806,1893269,2017,04/08/2017 03:49:53 PM,41.862944606,-87.707200407,"(41.862944606, -87.707200407)"
10897584,JA208780,04/01/2017 03:25:00 PM,017XX N CENTRAL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2532,025,37,25,04B,1138778,1911066,2017,04/08/2017 03:49:53 PM,41.912087541,-87.765606083,"(41.912087541, -87.765606083)"
10897769,JA209085,04/01/2017 03:30:00 PM,066XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0321,003,5,42,03,1182702,1861192,2017,04/08/2017 03:49:53 PM,41.774319025,-87.605795029,"(41.774319025, -87.605795029)"
10897589,JA208782,04/01/2017 03:30:00 PM,100XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2232,022,9,73,14,1174741,1838133,2017,04/08/2017 03:49:53 PM,41.711223292,-87.635663779,"(41.711223292, -87.635663779)"
10897480,JA208815,04/01/2017 03:30:00 PM,012XX W 119TH ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0524,005,34,53,08B,1170139,1825866,2017,04/08/2017 03:49:53 PM,41.677661758,-87.652872258,"(41.677661758, -87.652872258)"
10897463,JA208797,04/01/2017 03:30:00 PM,018XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2032,020,47,4,06,1163385,1931915,2017,04/08/2017 03:49:53 PM,41.968815819,-87.674618145,"(41.968815819, -87.674618145)"
10897452,JA208857,04/01/2017 03:30:00 PM,0000X E MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0112,001,42,32,06,1176591,1899936,2017,04/08/2017 03:49:53 PM,41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
10898255,JA208830,04/01/2017 03:36:00 PM,052XX S HOMAN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,true,0822,008,14,63,04A,1154597,1869745,2017,04/08/2017 03:49:53 PM,41.798395968,-87.708595629,"(41.798395968, -87.708595629)"
10897536,JA208783,04/01/2017 03:37:00 PM,093XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,004,7,48,14,1195135,1843576,2017,04/08/2017 03:49:53 PM,41.725681679,-87.560798511,"(41.725681679, -87.560798511)"
10897444,JA208840,04/01/2017 03:40:00 PM,018XX W 65TH ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0726,007,15,67,08B,1165015,1861570,2017,04/08/2017 03:49:53 PM,41.775748608,-87.67062169,"(41.775748608, -87.67062169)"
10897539,JA208790,04/01/2017 03:44:00 PM,008XX N MONTICELLO AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1112,011,27,23,04B,1151900,1905307,2017,04/08/2017 03:49:53 PM,41.896035833,-87.717551043,"(41.896035833, -87.717551043)"
10897614,JA208849,04/01/2017 03:45:00 PM,008XX W BUCKINGHAM PL,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,false,false,1924,019,44,6,26,1170078,1922449,2017,04/08/2017 03:49:53 PM,41.942696949,-87.650285728,"(41.942696949, -87.650285728)"
10897600,JA209023,04/01/2017 03:45:00 PM,051XX W 63RD PL,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,true,0813,008,13,64,06,1143434,1862034,2017,04/08/2017 03:49:53 PM,41.777451033,-87.74972511,"(41.777451033, -87.74972511)"
10897501,JA208862,04/01/2017 03:45:00 PM,004XX W MONTROSE DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1914,019,46,3,06,1172212,1929680,2017,04/08/2017 03:49:53 PM,41.962492108,-87.642228017,"(41.962492108, -87.642228017)"
10897473,JA208823,04/01/2017 03:47:00 PM,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0821,008,14,63,06,1155878,1871677,2017,04/08/2017 03:49:53 PM,41.803671998,-87.703846021,"(41.803671998, -87.703846021)"
10897519,JA208793,04/01/2017 03:50:00 PM,016XX W 36TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0912,009,11,59,14,1165850,1880857,2017,04/08/2017 03:49:53 PM,41.828656702,-87.667012545,"(41.828656702, -87.667012545)"
10897743,JA208859,04/01/2017 03:56:00 PM,070XX S COTTAGE GROVE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,POLICE FACILITY/VEH PARKING LOT,true,false,0321,003,6,42,04A,1182773,1858454,2017,04/08/2017 03:49:53 PM,41.76680404,-87.605619683,"(41.76680404, -87.605619683)"
10899624,JA211070,04/01/2017 04:00:00 PM,066XX N CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2412,024,50,2,11,1156462,1943831,2017,04/08/2017 03:49:53 PM,42.001657124,-87.699749744,"(42.001657124, -87.699749744)"
10898146,JA209668,04/01/2017 04:00:00 PM,015XX S SPAULDING AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1022,010,24,29,06,1154614,1892291,2017,04/08/2017 03:49:53 PM,41.860264706,-87.707931376,"(41.860264706, -87.707931376)"
10897842,JA209315,04/01/2017 04:00:00 PM,069XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0331,003,5,43,08B,1193428,1859442,2017,04/08/2017 03:49:53 PM,41.769261173,-87.5665333,"(41.769261173, -87.5665333)"
10897758,JA209185,04/01/2017 04:00:00 PM,042XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1915,019,46,3,08B,1169146,1928470,2017,04/08/2017 03:49:53 PM,41.959239131,-87.653535714,"(41.959239131, -87.653535714)"
10897691,JA208848,04/01/2017 04:00:00 PM,080XX S SPAULDING AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,0834,008,18,70,04B,1155780,1851053,2017,04/08/2017 03:49:53 PM,41.747078609,-87.704758294,"(41.747078609, -87.704758294)"
10897604,JA208982,04/01/2017 04:00:00 PM,054XX S LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0814,008,23,56,08B,1142287,1868037,2017,04/08/2017 03:49:53 PM,41.793945572,-87.753781751,"(41.793945572, -87.753781751)"
10897579,JA209042,04/01/2017 04:00:00 PM,022XX W NORTH AVE,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1160979,1910597,2017,04/08/2017 03:49:53 PM,41.910368356,-87.68405863,"(41.910368356, -87.68405863)"
10897555,JA208851,04/01/2017 04:00:00 PM,074XX N CLARK ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2422,024,49,1,08A,1163094,1949114,2017,04/08/2017 03:49:53 PM,42.016016537,-87.675202128,"(42.016016537, -87.675202128)"
10897525,JA208892,04/01/2017 04:00:00 PM,083XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0423,004,7,46,14,1194951,1850276,2017,04/08/2017 03:49:53 PM,41.744071584,-87.561252336,"(41.744071584, -87.561252336)"
10898263,JA209099,04/01/2017 04:02:00 PM,069XX S CAMPBELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,0832,008,15,66,26,1160907,1858543,2017,04/08/2017 03:49:53 PM,41.767527973,-87.68576485,"(41.767527973, -87.68576485)"
10897565,JA208923,04/01/2017 04:02:00 PM,006XX E GRAND AVE,0890,THEFT,FROM BUILDING,OTHER,true,false,1834,018,42,8,06,1180796,1904058,2017,04/08/2017 03:49:53 PM,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
10897566,JA208988,04/01/2017 04:10:00 PM,026XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1034,010,12,30,06,1158130,1886315,2017,04/08/2017 03:49:53 PM,41.843794906,-87.695188014,"(41.843794906, -87.695188014)"
10897693,JA208921,04/01/2017 04:11:00 PM,073XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0835,008,18,66,14,1161314,1855911,2017,04/08/2017 03:49:53 PM,41.760296965,-87.684345797,"(41.760296965, -87.684345797)"
10897588,JA208844,04/01/2017 04:16:00 PM,012XX N MASON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2531,025,29,25,04B,1136466,1907708,2017,04/08/2017 03:49:53 PM,41.902914461,-87.774180266,"(41.902914461, -87.774180266)"
10897496,JA208894,04/01/2017 04:16:00 PM,012XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0132,001,2,33,07,1177422,1894769,2017,04/08/2017 03:49:53 PM,41.866578077,-87.624134464,"(41.866578077, -87.624134464)"
10897504,JA208883,04/01/2017 04:20:00 PM,015XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS STOP,false,true,2533,025,37,25,08B,1144098,1909904,2017,04/08/2017 03:49:53 PM,41.908800595,-87.746090902,"(41.908800595, -87.746090902)"
10899934,JA211710,04/01/2017 04:30:00 PM,090XX S LOOMIS ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2222,022,21,73,11,1168579,1844906,2017,04/08/2017 03:49:53 PM,41.729944221,-87.658035882,"(41.729944221, -87.658035882)"
10899296,JA210878,04/01/2017 04:30:00 PM,021XX N LINCOLN PARK WEST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1814,018,43,7,26,1173913,1914573,2017,04/08/2017 03:49:53 PM,41.921000188,-87.636425726,"(41.921000188, -87.636425726)"
10897703,JA208922,04/01/2017 04:30:00 PM,122XX S BISHOP ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1168883,1823609,2017,04/08/2017 03:49:53 PM,41.671495287,-87.657534426,"(41.671495287, -87.657534426)"
10897527,JA208867,04/01/2017 04:30:00 PM,0000X W 111TH ST,0880,THEFT,PURSE-SNATCHING,HOSPITAL BUILDING/GROUNDS,false,false,0522,005,34,49,06,1177873,1831361,2017,04/08/2017 03:49:53 PM,41.692569761,-87.624397882,"(41.692569761, -87.624397882)"
10897475,JA208881,04/01/2017 04:38:00 PM,078XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0621,006,17,71,18,1172330,1852785,2017,04/08/2017 03:49:53 PM,41.751483673,-87.644063697,"(41.751483673, -87.644063697)"
10897610,JA209045,04/01/2017 04:45:00 PM,033XX W FOSTER AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,false,false,1712,017,39,13,17,1153243,1934352,2017,04/08/2017 03:49:53 PM,41.975711009,-87.711845116,"(41.975711009, -87.711845116)"
10897499,JA208884,04/01/2017 04:49:00 PM,039XX W JACKSON BLVD,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,true,false,1132,011,28,26,26,1150243,1898399,2017,04/08/2017 03:49:53 PM,41.877112015,-87.723817121,"(41.877112015, -87.723817121)"
10898093,JA209624,04/01/2017 04:50:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06,1177324,1906733,2017,04/08/2017 03:49:53 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
10897753,JA209072,04/01/2017 04:50:00 PM,028XX S SACRAMENTO AVE,0810,THEFT,OVER $500,STREET,false,false,1033,010,12,30,06,1156822,1885102,2017,04/08/2017 03:49:53 PM,41.840492863,-87.700020957,"(41.840492863, -87.700020957)"
10897511,JA208914,04/01/2017 04:50:00 PM,081XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0631,006,8,44,08B,1183652,1851159,2017,04/08/2017 03:49:53 PM,41.746765368,-87.602624951,"(41.746765368, -87.602624951)"
10897486,JA208882,04/01/2017 04:53:00 PM,015XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2533,025,37,25,08B,1141426,1909659,2017,04/08/2017 03:49:53 PM,41.908178067,-87.755912749,"(41.908178067, -87.755912749)"
